Wavelength,Peridinin,19'-Butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,19'-keto-hexanoyloxyfucoxanthin,Violaxanthin,19'-hexanoyloxyfucoxanthin,Astaxanthin,Diadinoxanthin,Dinoxanthin,Antheraxanthin,Alloxanthin,Myxoxanthophyll,Diatoxanthin,Zeaxanthin,Lutein,Canthaxanthin,Gyroxanthin diester,Echinenone,"B,e-carotene","B,B-carotene",Chlorophyll-a,Chlorophyll-b,DV chlorophyll-a,Chlorophyllide-a,Phaeophorbide-a,Phaeophytin-a,Chlorophyll C3,chlorophyll c2
507.5,0.019225399,0.007604903,0.011602403,0.001724766,0.014509144,0.008295729,0.001043856,0.006817855,0.038001221,0.002815517,0.001392392,0.003353212,0.005703716,0.043421114,0.007742219,0.00695418,0.002286246,0.035324847,0.005322537,0.024402123,0.004056439,0.011798157,0.000351033,0.000705196,0.000426458,0.003266326,0.004082813,0.002984233,0.001191931,0.001092607
508.3,0.018737764,0.007250364,0.011154071,0.001730025,0.014066788,0.007887075,0.001003432,0.006468256,0.037354476,0.002669363,0.001306864,0.003058229,0.005106952,0.043604292,0.007044097,0.006325893,0.002093065,0.034693694,0.004989967,0.023515165,0.003686187,0.010771179,0.000364508,0.000750853,0.00046165,0.003198637,0.003976699,0.002924922,0.001154851,0.001118031
509.2,0.018262681,0.006933877,0.010705083,0.001697767,0.013533341,0.007568569,0.000951446,0.006053119,0.036658557,0.002486691,0.001329688,0.002960284,0.00455677,0.043481459,0.00634492,0.005689887,0.001920054,0.034040382,0.004731176,0.022702583,0.003343295,0.00987675,0.000353939,0.000698565,0.000441564,0.003177454,0.003860317,0.002805005,0.001122619,0.001112527
510.0,0.017761589,0.006538144,0.010234124,0.001668313,0.013007983,0.007118763,0.000946344,0.00578944,0.035872212,0.002386466,0.001169315,0.00268507,0.004080203,0.043268653,0.005760711,0.00511685,0.001763467,0.033262678,0.004440719,0.021797882,0.00296954,0.009009057,0.00040092,0.000733691,0.000428938,0.003081845,0.003695699,0.00268392,0.0011099,0.00117915
510.9,0.017222612,0.006248407,0.00981695,0.001614576,0.012492801,0.006799442,0.000884261,0.005399148,0.034943031,0.002250133,0.001272378,0.002588268,0.003633754,0.042655066,0.005181479,0.004552309,0.001614596,0.032590627,0.004180987,0.020974334,0.002669409,0.008126632,0.000390568,0.000725219,0.000440171,0.002951098,0.00349942,0.002557513,0.001153769,0.001192961
511.7,0.016671868,0.005897141,0.009298774,0.001608724,0.011958682,0.006398641,0.00088378,0.005078224,0.034119064,0.002149643,0.001123872,0.002406103,0.003241668,0.041869685,0.004661613,0.004076511,0.001469208,0.031595431,0.00390632,0.02003333,0.002437137,0.007309056,0.000375736,0.000695887,0.000446318,0.002836267,0.003255611,0.002360029,0.001158549,0.001225208
512.6,0.016250398,0.005580355,0.008899179,0.001567488,0.011530869,0.006060873,0.000820625,0.004735373,0.033291331,0.002087614,0.001160575,0.002352126,0.002937528,0.041127253,0.004192423,0.003705046,0.001420675,0.030968052,0.003741701,0.019381686,0.002180985,0.006746251,0.000388885,0.000691836,0.000451951,0.002756543,0.003043275,0.002190126,0.001142844,0.001299974
513.4,0.015928737,0.005356875,0.008627317,0.001513632,0.011256024,0.005812259,0.00077472,0.004537648,0.032769668,0.002015543,0.001003728,0.002189002,0.002802875,0.040439103,0.003981302,0.003515493,0.001262828,0.030241717,0.003657934,0.018776952,0.002059448,0.006348399,0.000409174,0.000697209,0.000451323,0.002678769,0.002904556,0.002088922,0.001115646,0.001270808
514.3,0.015477216,0.005160422,0.008304292,0.001459939,0.010834399,0.005596963,0.000780704,0.004294987,0.031986381,0.00192543,0.001091567,0.002230316,0.002583612,0.039352722,0.003641588,0.003124166,0.001217986,0.029749916,0.003447652,0.018151675,0.001882426,0.005845071,0.000415477,0.000704283,0.000475878,0.002616421,0.002752147,0.00196591,0.001128045,0.001299721
515.1,0.015049316,0.004910453,0.007973851,0.00148772,0.010390734,0.005359868,0.000762407,0.004095634,0.031234068,0.001848554,0.000957186,0.002061652,0.002382592,0.038133896,0.003384365,0.002908283,0.001141275,0.028948961,0.003328058,0.017427827,0.001777127,0.005394467,0.000381343,0.000674408,0.000461816,0.002496725,0.002576067,0.001869072,0.001105004,0.001290863
516.0,0.014568938,0.004710529,0.007604713,0.001441877,0.010008018,0.00509123,0.000731205,0.003808086,0.030379367,0.001815041,0.001000667,0.002021845,0.002226554,0.036746534,0.00310464,0.00263548,0.001098096,0.028278927,0.003146896,0.016817222,0.001593738,0.004967299,0.00044341,0.00071876,0.00046322,0.002486183,0.002441223,0.001751692,0.001174003,0.001336026
516.9,0.014108751,0.0044295,0.007251989,0.001470756,0.009645545,0.004849317,0.000695003,0.003632632,0.029558171,0.001822987,0.000883704,0.00192344,0.002061407,0.035266969,0.002832126,0.002424261,0.001072747,0.027407536,0.00297826,0.016073133,0.001466834,0.004530246,0.000440205,0.000705451,0.000487949,0.002400036,0.002293425,0.00165676,0.001106737,0.001391317
517.7,0.013686756,0.004230406,0.006946509,0.001401667,0.009268081,0.004618273,0.000653895,0.003374672,0.028735911,0.001714857,0.00100107,0.001912006,0.001929518,0.033659938,0.002629811,0.002212565,0.00095139,0.026716973,0.002885919,0.015476308,0.001338034,0.004174225,0.000488769,0.000685782,0.00049339,0.002357993,0.002186742,0.001583395,0.001183725,0.001434614
518.6,0.01322939,0.004072713,0.006647129,0.001472074,0.008871792,0.004365003,0.000650519,0.003255356,0.027854138,0.001676932,0.000902097,0.001802995,0.001825014,0.032164645,0.002492513,0.002035799,0.00096742,0.025913653,0.002752212,0.014818015,0.00126278,0.003882867,0.000508324,0.000699666,0.00050357,0.002311735,0.002072949,0.001531755,0.001154835,0.001476575
519.4,0.012815624,0.003841751,0.006310637,0.001442905,0.00850551,0.004168651,0.000619872,0.003016882,0.02694203,0.001635019,0.000946235,0.001791102,0.001683941,0.030439892,0.002269891,0.001837289,0.000918117,0.025161056,0.002628097,0.014233026,0.001142431,0.003594317,0.000522741,0.000750394,0.000485131,0.002295414,0.002015358,0.001461344,0.00119204,0.001494739
520.3,0.012381268,0.003634288,0.006067756,0.001373645,0.008134555,0.003984414,0.000623031,0.002852579,0.02609565,0.001540677,0.000848955,0.001691663,0.001614516,0.028806865,0.002131787,0.001686549,0.000832408,0.024379173,0.002514998,0.01367449,0.001094573,0.003280998,0.000535899,0.000699458,0.000513581,0.002333254,0.001965436,0.001437687,0.001219836,0.001542469
521.1,0.011982895,0.003515731,0.005755171,0.001420742,0.007818217,0.003775629,0.000573452,0.002677702,0.025273752,0.001574729,0.000864691,0.001744421,0.001502976,0.027120595,0.002054895,0.001589645,0.00086028,0.023587206,0.002411486,0.013116188,0.001043116,0.003080821,0.000550046,0.000736894,0.000584484,0.002319863,0.001909298,0.001405899,0.001219514,0.001628895
522.0,0.011589646,0.003354707,0.005506682,0.001412276,0.00745852,0.003579895,0.000640403,0.002507004,0.024457797,0.00152757,0.000765919,0.001613076,0.001397601,0.025529542,0.001935104,0.001496209,0.00077978,0.022782731,0.002365336,0.012527106,0.000993496,0.002868909,0.000565998,0.000763033,0.000575483,0.002286181,0.001886371,0.001387662,0.001255856,0.001649956
522.8,0.011186792,0.003210395,0.005246665,0.001371426,0.007183096,0.003397321,0.000551818,0.002312004,0.023564045,0.001492696,0.000870251,0.001710913,0.001354186,0.023809381,0.001845709,0.001346767,0.000774015,0.022030939,0.002229619,0.012025007,0.000871096,0.002654076,0.000634314,0.000791178,0.000594217,0.002361838,0.001889508,0.001389942,0.00130151,0.001747628
523.7,0.010777356,0.003063067,0.005019231,0.001304416,0.006861595,0.003222136,0.000542603,0.002238667,0.022771641,0.001402332,0.000720628,0.001638641,0.001293195,0.022290778,0.001762848,0.001274582,0.000709757,0.021258983,0.002150852,0.011493899,0.000850856,0.002491483,0.000621613,0.000820098,0.000631015,0.002327345,0.001922589,0.001423092,0.001333239,0.001804656
524.5,0.010385265,0.002916081,0.004769252,0.001355834,0.006579239,0.00307508,0.000538279,0.00206815,0.021892271,0.001397107,0.000809313,0.001664954,0.001233878,0.020689548,0.001631499,0.001147616,0.000717805,0.020551269,0.002035295,0.011007352,0.000800187,0.002329983,0.000644964,0.000832137,0.000630925,0.002427975,0.001956942,0.001474377,0.001331927,0.001850179
525.4,0.009994986,0.002751725,0.004521929,0.001347127,0.006300724,0.002929109,0.000539636,0.001936729,0.021097884,0.001362729,0.000682811,0.001520924,0.001182558,0.019287258,0.001587507,0.001088948,0.000665132,0.019723055,0.001992788,0.010472071,0.000779418,0.002242681,0.000639786,0.000827354,0.000633801,0.002402608,0.002018787,0.001527456,0.001366007,0.001968649
526.2,0.009665184,0.002630071,0.004342317,0.001329907,0.006016346,0.002825682,0.00049321,0.001815071,0.020297511,0.001343228,0.000756892,0.001620268,0.001134838,0.017795894,0.001448844,0.001046845,0.000633537,0.019090813,0.001920517,0.010121835,0.000713246,0.002108198,0.000664296,0.000842373,0.000690438,0.002478975,0.002119173,0.001608332,0.001417598,0.001998763
527.1,0.009308425,0.002546319,0.004143065,0.001314541,0.005746007,0.002671288,0.000501013,0.00170985,0.019449416,0.001300764,0.000655367,0.001381163,0.001064306,0.016471038,0.001456333,0.000977183,0.000602767,0.018329675,0.001822093,0.009585888,0.000701261,0.001986142,0.00070923,0.000877657,0.000728491,0.00258238,0.002259116,0.001715713,0.001446134,0.002100056
527.9,0.009011822,0.002497332,0.003958617,0.001303591,0.005500394,0.002593099,0.000549491,0.001574784,0.018668157,0.001272867,0.000732752,0.00154529,0.001023589,0.015150165,0.001372287,0.000979231,0.000584553,0.017642345,0.001837113,0.009233399,0.000589214,0.001880567,0.00069918,0.000921734,0.000751301,0.002660714,0.002407173,0.001841208,0.00147817,0.002134807
528.8,0.008671061,0.002337475,0.003735074,0.001323057,0.00523684,0.002509718,0.00050824,0.001544834,0.017931331,0.001250352,0.000680874,0.001371091,0.000996284,0.01409554,0.001312858,0.000930453,0.000555713,0.016990825,0.0018148,0.008753181,0.000623443,0.001825852,0.000731756,0.000952111,0.000726393,0.002781973,0.002592584,0.001986718,0.001508152,0.002236288
529.7,0.008364604,0.002233302,0.003557062,0.001358373,0.004989646,0.002350625,0.000460427,0.00141018,0.017151375,0.001263294,0.000693164,0.001478115,0.000954706,0.012884643,0.001182665,0.000862381,0.00058877,0.016274128,0.001786767,0.008473538,0.0005461,0.001733183,0.000739348,0.000983297,0.000772136,0.002855895,0.002786173,0.002130256,0.001584481,0.002295255
530.5,0.0080078,0.002184679,0.003410462,0.001340912,0.004755105,0.002250616,0.000485173,0.001403529,0.016419086,0.001233218,0.000609679,0.001318989,0.000900054,0.011952278,0.001181413,0.000791339,0.00054532,0.015603214,0.001680185,0.00801553,0.000508006,0.001650991,0.00075345,0.00102113,0.000745425,0.003004886,0.002985682,0.002288317,0.001563036,0.002364985
531.4,0.007724946,0.002125962,0.003225741,0.001283262,0.004591958,0.002164453,0.000476656,0.001293701,0.015661037,0.001213248,0.000697323,0.00137595,0.000865595,0.010908792,0.001170366,0.00076434,0.000498411,0.015027338,0.001677061,0.00771912,0.000471527,0.001596245,0.000770793,0.001011723,0.000811234,0.003104893,0.003177131,0.002424306,0.001651433,0.002439757
532.2,0.007418331,0.001957338,0.00313095,0.001342891,0.004354716,0.002092428,0.000406845,0.001220357,0.01498399,0.00118678,0.000590439,0.001332369,0.00088508,0.010144731,0.001018249,0.000786204,0.000507318,0.014344989,0.001620749,0.007342282,0.000455698,0.001524426,0.000781103,0.001073005,0.00081619,0.003113565,0.003357014,0.002569635,0.0016649,0.002480187
533.1,0.007152969,0.001972821,0.002945894,0.001337458,0.004184751,0.001964271,0.000491022,0.001145895,0.014256745,0.00118888,0.000681486,0.00141763,0.000831942,0.009235459,0.001065035,0.00074664,0.000495782,0.013737185,0.001608751,0.007098305,0.000373695,0.001458611,0.000789734,0.00111035,0.000818519,0.003208802,0.003502991,0.002664234,0.001702558,0.002598245
533.9,0.006844381,0.001857207,0.002835254,0.0013214,0.003974065,0.001921718,0.000418084,0.001104922,0.013593582,0.001143283,0.000582542,0.001296381,0.000786759,0.008540813,0.001022826,0.000672684,0.000477915,0.013140761,0.00154083,0.006731359,0.000385238,0.001384922,0.000764748,0.001106114,0.000820961,0.00323739,0.003623126,0.002759627,0.0017223,0.002650479
534.8,0.006596444,0.001814968,0.00272065,0.001321335,0.003782706,0.001811364,0.000414297,0.001033311,0.012954714,0.001148262,0.00062466,0.001408361,0.000756563,0.00777363,0.000946413,0.000704473,0.000480992,0.012544003,0.001614194,0.006517696,0.000354628,0.001353591,0.000792534,0.001154569,0.000849434,0.003325614,0.003671007,0.002777701,0.001755603,0.002717442
535.6,0.006285409,0.001738087,0.002579325,0.001335157,0.003580005,0.001728576,0.000444769,0.000926842,0.012334048,0.001127278,0.000571192,0.001236962,0.000718966,0.007238663,0.000996153,0.00063039,0.000476879,0.011936724,0.00146332,0.00617123,0.000327509,0.001309928,0.00077187,0.001162584,0.000853935,0.003284027,0.003667089,0.002766652,0.00179743,0.002782954
536.5,0.006047848,0.001701747,0.002477,0.001298879,0.003458901,0.001675518,0.000400057,0.000897979,0.011688158,0.001115164,0.000597905,0.001358054,0.000711176,0.006526911,0.000886186,0.000590327,0.000439306,0.011437011,0.001536245,0.005965135,0.000335921,0.001276903,0.000788512,0.001187623,0.000863186,0.003285699,0.003629162,0.002703029,0.00182714,0.002831961
537.3,0.005832113,0.001636597,0.00235371,0.001331482,0.003294757,0.001647446,0.00042728,0.000874658,0.011140616,0.001116565,0.000544533,0.001227842,0.00066379,0.006083663,0.00091017,0.000616658,0.000439293,0.010912317,0.00149409,0.005671088,0.000334524,0.001227375,0.000790553,0.001205469,0.000890504,0.003236246,0.003499621,0.00260164,0.001811761,0.002934653
538.2,0.005570739,0.001590332,0.002223164,0.001311109,0.003134368,0.001586975,0.000388336,0.000797742,0.01053563,0.001086585,0.000604763,0.001344128,0.000677518,0.005555862,0.000851756,0.000567853,0.00041921,0.010412768,0.001431457,0.005410634,0.000291581,0.001175847,0.000775079,0.001219103,0.000870624,0.00310006,0.003343148,0.002469616,0.001839999,0.002988656
539.0,0.005357363,0.001533935,0.002166595,0.001310384,0.002985153,0.001561245,0.000385485,0.000776957,0.01003642,0.001085727,0.00054919,0.001293372,0.000662198,0.005144378,0.000839989,0.000572286,0.000410028,0.009930428,0.001469516,0.005210846,0.000306663,0.001113368,0.000799656,0.001276269,0.000905951,0.003019632,0.003140799,0.002317784,0.001896075,0.002975921
539.9,0.005155207,0.001488386,0.002063825,0.001291487,0.002867851,0.001472646,0.00035485,0.000741677,0.009484826,0.001072993,0.000587113,0.001325272,0.000629139,0.004742081,0.000833769,0.000594919,0.000386149,0.009474122,0.001495053,0.00498911,0.000269531,0.00117779,0.000790925,0.001280467,0.000875013,0.002884048,0.00293178,0.002133525,0.001918826,0.002984011
540.7,0.004903795,0.001459677,0.001914774,0.001307979,0.002727674,0.001404906,0.000380098,0.000684913,0.00899451,0.001052947,0.000527819,0.001196771,0.000632305,0.004380113,0.000835337,0.000507037,0.000396362,0.008956985,0.001425758,0.004684444,0.000265277,0.001092827,0.000741438,0.0012789,0.000869194,0.002764866,0.002719032,0.001982483,0.001947794,0.003051302
541.6,0.004681163,0.00147333,0.001801366,0.001289324,0.002617177,0.00140896,0.000397231,0.000648474,0.008487421,0.001047835,0.000592438,0.001256819,0.000585772,0.004032895,0.000802816,0.000511284,0.000352689,0.008583728,0.001394939,0.004481135,0.000232282,0.001095144,0.000780729,0.001321223,0.000902726,0.002689202,0.00249616,0.001800003,0.001964921,0.003040156
542.5,0.004430868,0.001360283,0.001797711,0.001290698,0.002453728,0.001339762,0.000354348,0.000622413,0.007962976,0.001041039,0.000547793,0.001276721,0.000587194,0.003714883,0.000690395,0.000491932,0.000372372,0.00811709,0.001378096,0.004375642,0.000187642,0.001062656,0.000751341,0.001330596,0.000878429,0.002569375,0.002287762,0.001638208,0.00193453,0.003073044
543.3,0.004269266,0.001344058,0.001659372,0.001249536,0.002328415,0.001302048,0.000402079,0.000572965,0.007465006,0.000999734,0.000634646,0.001336626,0.000552272,0.003339628,0.000739448,0.000497065,0.000360805,0.007658683,0.001364453,0.004097556,0.000228996,0.001053665,0.000742909,0.001341909,0.000862185,0.002425327,0.00205437,0.001452851,0.001971778,0.003051936
544.2,0.004066928,0.00128507,0.001578702,0.001277869,0.002214803,0.0012651,0.000330752,0.000555711,0.007022727,0.001013418,0.000509192,0.001207672,0.000533813,0.003093025,0.000663938,0.000496037,0.000344508,0.007208035,0.001410989,0.003915606,0.000192411,0.000987985,0.000739651,0.001344426,0.000855204,0.002298754,0.001868894,0.001331376,0.001924176,0.002972395
545.0,0.003899153,0.001290386,0.001528089,0.001284742,0.002181568,0.001203986,0.000396209,0.00048273,0.006681081,0.001014702,0.000551776,0.001227555,0.00050644,0.002954081,0.000707865,0.000458981,0.000333899,0.006900503,0.001323091,0.003787604,0.000215697,0.001011029,0.000731766,0.001416358,0.000868703,0.002290767,0.001763455,0.001233294,0.001964252,0.003022462
545.9,0.003738221,0.001194444,0.001459168,0.001250455,0.002068051,0.001205438,0.000347547,0.000475725,0.006360761,0.000985485,0.000478074,0.001165003,0.000506221,0.002760597,0.000664147,0.000462739,0.000324222,0.006606579,0.001298313,0.003612045,0.000148484,0.000948576,0.000713505,0.001360174,0.000831007,0.002176872,0.001664,0.001196559,0.001914876,0.00296202
546.7,0.003597531,0.001228218,0.001408078,0.001294587,0.002000008,0.001239917,0.000363859,0.00047006,0.006039197,0.000994325,0.000636139,0.001266459,0.000498387,0.00260847,0.000652889,0.000446214,0.000316748,0.00634079,0.001266315,0.003507315,0.000138819,0.000996675,0.000759301,0.001396001,0.000871245,0.002139871,0.001565442,0.001119433,0.001946229,0.002967044
547.6,0.003396265,0.001209774,0.001321328,0.001299028,0.001871453,0.001180695,0.000323989,0.000431102,0.005657162,0.000997634,0.000547214,0.001060367,0.00051668,0.002419984,0.000605877,0.000411528,0.000343707,0.005991411,0.001244069,0.00328327,0.000132571,0.000969754,0.000707823,0.001346314,0.000809545,0.002113641,0.001499156,0.001070044,0.001945025,0.003037815
548.4,0.003286876,0.001172154,0.001268246,0.001350747,0.001831767,0.001106097,0.000333162,0.000416363,0.005343906,0.001028678,0.000585073,0.001226498,0.000491389,0.002258401,0.000623742,0.000432712,0.00038289,0.005637001,0.00127641,0.003211724,0.000150011,0.001007904,0.00073874,0.001395705,0.000807496,0.002101988,0.001425317,0.001039059,0.001959785,0.002976735
549.3,0.003157366,0.001127138,0.001235206,0.001227297,0.001746779,0.001095719,0.000382189,0.000410855,0.004956415,0.000962026,0.000622318,0.001251713,0.000473325,0.002065367,0.000632892,0.000349813,0.000349174,0.005360476,0.001192782,0.00309533,0.000119537,0.000875087,0.000683662,0.001358761,0.000798999,0.002068947,0.001384245,0.001009166,0.001955318,0.003105742
550.1,0.002997197,0.001147664,0.00116654,0.001260419,0.00163323,0.001031026,0.000331198,0.000428336,0.004691447,0.001005888,0.0005714,0.001140761,0.000496432,0.001925448,0.000682564,0.000382821,0.000341199,0.005082744,0.001282672,0.002972929,0.000102374,0.000894095,0.000781891,0.001428369,0.000818817,0.002112716,0.001347793,0.001019634,0.00196533,0.003111918
